TckrSymb;Asst;XprtnDt;OptnTp;ExrcPric;OptnStyle
BOVAN140;BOVA11;2024-02-16;Put;140.0;EURO
BOVAN140W2;BOVA11;2024-02-09;Put;140.0;EURO
BOVAN140W4;BOVA11;2024-02-23;Put;140.0;EURO
BOVAN142;BOVA11;2024-02-16;Put;142.0;EURO
BOVAN142W2;BOVA11;2024-02-09;Put;142.0;EURO
BOVAN142W4;BOVA11;2024-02-23;Put;142.0;EURO
BOVAN144;BOVA11;2024-02-16;Put;144.0;EURO
BOVAN144W2;BOVA11;2024-02-09;Put;144.0;EURO
BOVAN144W4;BOVA11;2024-02-23;Put;144.0;EURO
BOVAN146;BOVA11;2024-02-16;Put;146.0;EURO
BOVAN148;BOVA11;2024-02-16;Put;148.0;EURO
BOVAN15;BOVA11;2024-02-16;Put;150.0;EURO
BOVAN150;BOVA11;2025-02-21;Put;150.0;EURO
BOVAN152;BOVA11;2024-02-16;Put;152.0;EURO
BOVAN154;BOVA11;2024-02-16;Put;154.0;EURO
BOVAN156;BOVA11;2024-02-16;Put;156.0;EURO
BOVAN158;BOVA11;2024-02-16;Put;158.0;EURO
BOVAN160;BOVA11;2024-02-16;Put;160.0;EURO
BOVAN162;BOVA11;2024-02-16;Put;162.0;EURO
BOVAN164;BOVA11;2024-02-16;Put;164.0;EURO
BOVAN166;BOVA11;2024-02-16;Put;50.0;EURO
BOVAN168;BOVA11;2024-02-16;Put;60.0;EURO
BOVAN170;BOVA11;2024-02-16;Put;65.0;EURO
BOVAN172;BOVA11;2024-02-16;Put;70.0;EURO
BOVAN195;BOVA11;2024-02-16;Put;195.0;EURO
BOVAN500;BOVA11;2025-02-21;Put;50.0;EURO
BOVAN73;BOVA11;2024-02-16;Put;104.0;EURO
BOVAN750;BOVA11;2025-02-21;Put;75.0;EURO
BOVAN780;BOVA11;2025-02-21;Put;78.0;EURO
BOVAN800;BOVA11;2025-02-21;Put;80.0;EURO
BOVAN811;BOVA11;2024-02-16;Put;83.0;EURO
BOVAN820;BOVA11;2024-02-16;Put;82.0;EURO
BOVAN829;BOVA11;2024-02-16;Put;85.0;EURO
BOVAN830;BOVA11;2025-02-21;Put;83.0;EURO
BOVAN838;BOVA11;2024-02-16;Put;77.0;EURO
BOVAN840;BOVA11;2024-02-16;Put;84.0;EURO
BOVAN850;BOVA11;2025-02-21;Put;85.0;EURO
BOVAN855;BOVA11;2024-02-16;Put;75.0;EURO
BOVAN860;BOVA11;2024-02-16;Put;86.0;EURO
BOVAN864;BOVA11;2024-02-16;Put;86.5;EURO
BOVAN865;BOVA11;2024-02-16;Put;78.0;EURO
BOVAN870;BOVA11;2024-02-16;Put;87.0;EURO
BOVAN875;BOVA11;2024-02-16;Put;79.0;EURO
BOVAN88;BOVA11;2024-02-16;Put;88.0;EURO
BOVAN880;BOVA11;2025-02-21;Put;88.0;EURO
BOVAN885;BOVA11;2024-02-16;Put;80.0;EURO
BOVAN890;BOVA11;2024-02-16;Put;89.0;EURO
BOVAN895;BOVA11;2024-02-16;Put;81.0;EURO
BOVAN90;BOVA11;2024-02-16;Put;90.0;EURO
BOVAN900;BOVA11;2025-02-21;Put;90.0;EURO
BOVAN910;BOVA11;2024-02-16;Put;91.0;EURO
BOVAN918;BOVA11;2024-02-16;Put;93.0;EURO
BOVAN92;BOVA11;2024-02-16;Put;100.0;EURO
BOVAN920;BOVA11;2024-02-16;Put;92.0;EURO
BOVAN930;BOVA11;2025-02-21;Put;93.0;EURO
BOVAN940;BOVA11;2024-02-16;Put;94.0;EURO
BOVAN943;BOVA11;2024-02-16;Put;95.0;EURO
BOVAN95;BOVA11;2024-02-16;Put;122.0;EURO
BOVAN950;BOVA11;2025-02-21;Put;95.0;EURO
BOVAN960;BOVA11;2024-02-16;Put;96.0;EURO
BOVAN965;BOVA11;2024-02-16;Put;96.5;EURO
BOVAN970;BOVA11;2024-02-16;Put;97.0;EURO
BOVAN975;BOVA11;2024-02-16;Put;98.0;EURO
BOVAN98;BOVA11;2024-02-16;Put;102.0;EURO
BOVAN980;BOVA11;2025-02-21;Put;98.0;EURO
BOVAN990;BOVA11;2024-02-16;Put;99.0;EURO
BOVAO100;BOVA11;2024-03-15;Put;100.0;EURO
BOVAO103;BOVA11;2024-03-15;Put;103.0;EURO
BOVAO104;BOVA11;2024-03-15;Put;104.0;EURO
BOVAO104W1;BOVA11;2024-03-01;Put;104.0;EURO
BOVAO104W2;BOVA11;2024-03-08;Put;104.0;EURO
BOVAO104W4;BOVA11;2024-03-22;Put;104.0;EURO
BOVAO105;BOVA11;2024-03-15;Put;105.0;EURO
BOVAO106;BOVA11;2024-03-15;Put;106.0;EURO
BOVAO106W1;BOVA11;2024-03-01;Put;106.0;EURO
BOVAO106W2;BOVA11;2024-03-08;Put;106.0;EURO
BOVAO106W4;BOVA11;2024-03-22;Put;106.0;EURO
BOVAO108;BOVA11;2024-03-15;Put;108.0;EURO
BOVAO108W1;BOVA11;2024-03-01;Put;108.0;EURO
BOVAO108W2;BOVA11;2024-03-08;Put;108.0;EURO
BOVAO108W4;BOVA11;2024-03-22;Put;108.0;EURO
BOVAO109;BOVA11;2024-03-15;Put;112.0;EURO
BOVAO11;BOVA11;2025-03-21;Put;118.0;EURO
BOVAO110;BOVA11;2024-03-15;Put;110.0;EURO
BOVAO110W1;BOVA11;2024-03-01;Put;110.0;EURO
BOVAO110W2;BOVA11;2024-03-08;Put;110.0;EURO
BOVAO110W4;BOVA11;2024-03-22;Put;110.0;EURO
BOVAO112;BOVA11;2024-03-15;Put;114.0;EURO
BOVAO112W1;BOVA11;2024-03-01;Put;112.0;EURO
BOVAO112W2;BOVA11;2024-03-08;Put;112.0;EURO
BOVAO112W4;BOVA11;2024-03-22;Put;112.0;EURO
BOVAO113;BOVA11;2024-03-15;Put;113.0;EURO
BOVAO114W1;BOVA11;2024-03-01;Put;114.0;EURO
BOVAO114W2;BOVA11;2024-03-08;Put;114.0;EURO
BOVAO114W4;BOVA11;2024-03-22;Put;114.0;EURO
BOVAO115;BOVA11;2024-03-15;Put;115.0;EURO
BOVAO116;BOVA11;2024-03-15;Put;116.0;EURO
BOVAO116W1;BOVA11;2024-03-01;Put;116.0;EURO
BOVAO116W2;BOVA11;2024-03-08;Put;116.0;EURO
BOVAO116W4;BOVA11;2024-03-22;Put;116.0;EURO
BOVAO117;BOVA11;2024-03-15;Put;117.0;EURO
BOVAO118;BOVA11;2024-03-15;Put;118.0;EURO
BOVAO118W1;BOVA11;2024-03-01;Put;118.0;EURO
BOVAO118W2;BOVA11;2024-03-08;Put;118.0;EURO
BOVAO118W4;BOVA11;2024-03-22;Put;118.0;EURO
BOVAO119;BOVA11;2024-03-15;Put;119.0;EURO
BOVAO12;BOVA11;2024-03-15;Put;121.0;EURO
BOVAO120;BOVA11;2024-03-15;Put;120.0;EURO
BOVAO120W1;BOVA11;2024-03-01;Put;120.0;EURO
BOVAO120W2;BOVA11;2024-03-08;Put;120.0;EURO
BOVAO120W4;BOVA11;2024-03-22;Put;120.0;EURO
BOVAO122;BOVA11;2024-03-15;Put;122.0;EURO
BOVAO122W1;BOVA11;2024-03-01;Put;122.0;EURO
BOVAO122W2;BOVA11;2024-03-08;Put;122.0;EURO
BOVAO122W4;BOVA11;2024-03-22;Put;122.0;EURO
BOVAO123;BOVA11;2024-03-15;Put;123.0;EURO
BOVAO124;BOVA11;2024-03-15;Put;124.0;EURO
BOVAO124W1;BOVA11;2024-03-01;Put;124.0;EURO
BOVAO124W2;BOVA11;2024-03-08;Put;124.0;EURO
BOVAO124W4;BOVA11;2024-03-22;Put;124.0;EURO
BOVAO125;BOVA11;2024-03-15;Put;125.0;EURO
BOVAO126;BOVA11;2024-03-15;Put;126.0;EURO
BOVAO126W1;BOVA11;2024-03-01;Put;126.0;EURO
BOVAO126W2;BOVA11;2024-03-08;Put;126.0;EURO
BOVAO126W4;BOVA11;2024-03-22;Put;126.0;EURO
BOVAO127;BOVA11;2024-03-15;Put;127.0;EURO
BOVAO128;BOVA11;2024-03-15;Put;128.0;EURO
BOVAO128W1;BOVA11;2024-03-01;Put;128.0;EURO
BOVAO128W2;BOVA11;2024-03-08;Put;128.0;EURO
BOVAO128W4;BOVA11;2024-03-22;Put;128.0;EURO
BOVAO129;BOVA11;2024-03-15;Put;129.0;EURO
BOVAO130;BOVA11;2024-03-15;Put;130.0;EURO
BOVAO130W1;BOVA11;2024-03-01;Put;130.0;EURO
BOVAO130W2;BOVA11;2024-03-08;Put;130.0;EURO
BOVAO130W4;BOVA11;2024-03-22;Put;130.0;EURO
BOVAO131;BOVA11;2024-03-15;Put;131.0;EURO
BOVAO132;BOVA11;2024-03-15;Put;132.0;EURO
BOVAO132W1;BOVA11;2024-03-01;Put;132.0;EURO
BOVAO132W2;BOVA11;2024-03-08;Put;132.0;EURO
BOVAO132W4;BOVA11;2024-03-22;Put;132.0;EURO
BOVAO133;BOVA11;2024-03-15;Put;133.0;EURO
BOVAO134;BOVA11;2024-03-15;Put;134.0;EURO
BOVAO136;BOVA11;2024-03-15;Put;136.0;EURO
BOVAO137;BOVA11;2024-03-15;Put;137.0;EURO
BOVAO138;BOVA11;2024-03-15;Put;138.0;EURO
BOVAO138W1;BOVA11;2024-03-01;Put;138.0;EURO
BOVAO140;BOVA11;2024-03-15;Put;140.0;EURO
BOVAO140W1;BOVA11;2024-03-01;Put;140.0;EURO
BOVAO140W2;BOVA11;2024-03-08;Put;140.0;EURO
BOVAO140W4;BOVA11;2024-03-22;Put;140.0;EURO
BOVAO142;BOVA11;2024-03-15;Put;142.0;EURO
BOVAO142W1;BOVA11;2024-03-01;Put;142.0;EURO
BOVAO142W2;BOVA11;2024-03-08;Put;142.0;EURO
BOVAO142W4;BOVA11;2024-03-22;Put;142.0;EURO
BOVAO144;BOVA11;2024-03-15;Put;144.0;EURO
BOVAO144W1;BOVA11;2024-03-01;Put;144.0;EURO
BOVAO144W2;BOVA11;2024-03-08;Put;144.0;EURO
BOVAO144W4;BOVA11;2024-03-22;Put;144.0;EURO
BOVAO146;BOVA11;2024-03-15;Put;146.0;EURO
BOVAO146W1;BOVA11;2024-03-01;Put;146.0;EURO
BOVAO146W2;BOVA11;2024-03-08;Put;146.0;EURO
BOVAO146W4;BOVA11;2024-03-22;Put;146.0;EURO
BOVAO148;BOVA11;2024-03-15;Put;148.0;EURO
BOVAO148W1;BOVA11;2024-03-01;Put;148.0;EURO
BOVAO148W2;BOVA11;2024-03-08;Put;148.0;EURO
BOVAO148W4;BOVA11;2024-03-22;Put;148.0;EURO
BOVAO15;BOVA11;2024-03-15;Put;150.0;EURO
BOVAO150;BOVA11;2025-03-21;Put;150.0;EURO
BOVAO152;BOVA11;2024-03-15;Put;152.0;EURO
BOVAO154;BOVA11;2024-03-15;Put;154.0;EURO
BOVAO156;BOVA11;2024-03-15;Put;156.0;EURO
BOVAO158;BOVA11;2024-03-15;Put;158.0;EURO
BOVAO160;BOVA11;2024-03-15;Put;160.0;EURO
BOVAO162;BOVA11;2024-03-15;Put;162.0;EURO
BOVAO164;BOVA11;2024-03-15;Put;164.0;EURO
BOVAO166;BOVA11;2024-03-15;Put;166.0;EURO
BOVAO168;BOVA11;2024-03-15;Put;168.0;EURO
BOVAO170;BOVA11;2024-03-15;Put;170.0;EURO
BOVAO172;BOVA11;2024-03-15;Put;172.0;EURO
BOVAO195;BOVA11;2024-03-15;Put;195.0;EURO
BOVAO50;BOVA11;2024-03-15;Put;50.0;EURO
BOVAO500;BOVA11;2025-03-21;Put;50.0;EURO
BOVAO550;BOVA11;2024-03-15;Put;55.0;EURO
BOVAO600;BOVA11;2024-03-15;Put;60.0;EURO
BOVAO650;BOVA11;2024-03-15;Put;65.0;EURO
BOVAO700;BOVA11;2024-03-15;Put;70.0;EURO
BOVAO750;BOVA11;2024-03-15;Put;75.0;EURO
BOVAO860;BOVA11;2024-03-15;Put;86.0;EURO
BOVAO870;BOVA11;2024-03-15;Put;87.0;EURO
BOVAO880;BOVA11;2024-03-15;Put;88.0;EURO
BOVAO890;BOVA11;2024-03-15;Put;89.0;EURO
BOVAO900;BOVA11;2024-03-15;Put;90.0;EURO
BOVAO91;BOVA11;2024-03-15;Put;91.0;EURO
BOVAO915;BOVA11;2024-03-15;Put;91.5;EURO
BOVAO920;BOVA11;2024-03-15;Put;92.0;EURO
BOVAO930;BOVA11;2024-03-15;Put;93.0;EURO
BOVAO940;BOVA11;2024-03-15;Put;94.0;EURO
BOVAO95;BOVA11;2024-03-15;Put;102.0;EURO
BOVAO950;BOVA11;2024-03-15;Put;95.0;EURO
BOVAO960;BOVA11;2024-03-15;Put;96.0;EURO
BOVAO970;BOVA11;2024-03-15;Put;97.0;EURO
BOVAO980;BOVA11;2024-03-15;Put;98.0;EURO
BOVAO990;BOVA11;2024-03-15;Put;99.0;EURO
BOVAP1;BOVA11;2025-04-17;Put;105.0;EURO
BOVAP10;BOVA11;2025-04-17;Put;100.0;EURO
BOVAP100;BOVA11;2024-04-19;Put;100.0;EURO
BOVAP101;BOVA11;2024-04-19;Put;101.0;EURO
BOVAP102;BOVA11;2024-04-19;Put;102.0;EURO
BOVAP103;BOVA11;2024-04-19;Put;103.0;EURO
BOVAP104;BOVA11;2024-04-19;Put;104.0;EURO
BOVAP105;BOVA11;2024-04-19;Put;105.0;EURO
BOVAP106;BOVA11;2024-04-19;Put;106.0;EURO
BOVAP107;BOVA11;2024-04-19;Put;107.0;EURO
BOVAP109;BOVA11;2025-04-17;Put;110.0;EURO
BOVAP11;BOVA11;2025-04-17;Put;115.0;EURO
BOVAP110;BOVA11;2024-04-19;Put;110.0;EURO
BOVAP112;BOVA11;2024-04-19;Put;112.0;EURO
BOVAP113;BOVA11;2024-04-19;Put;113.0;EURO
BOVAP115;BOVA11;2024-04-19;Put;115.0;EURO
BOVAP116;BOVA11;2024-04-19;Put;116.0;EURO
BOVAP118;BOVA11;2024-04-19;Put;118.0;EURO
BOVAP12;BOVA11;2025-04-17;Put;120.0;EURO
BOVAP120;BOVA11;2024-04-19;Put;120.0;EURO
BOVAP121;BOVA11;2024-04-19;Put;126.0;EURO
BOVAP122;BOVA11;2024-04-19;Put;122.0;EURO
BOVAP123;BOVA11;2024-04-19;Put;124.0;EURO
BOVAP124;BOVA11;2024-04-19;Put;125.0;EURO
BOVAP127;BOVA11;2024-04-19;Put;127.0;EURO
BOVAP128;BOVA11;2024-04-19;Put;128.0;EURO
BOVAP129;BOVA11;2024-04-19;Put;132.0;EURO
BOVAP130;BOVA11;2024-04-19;Put;130.0;EURO
BOVAP131;BOVA11;2024-04-19;Put;131.0;EURO
BOVAP132;BOVA11;2024-04-19;Put;134.0;EURO
BOVAP135;BOVA11;2025-04-17;Put;135.0;EURO
BOVAP136;BOVA11;2024-04-19;Put;136.0;EURO
BOVAP138;BOVA11;2024-04-19;Put;138.0;EURO
BOVAP140;BOVA11;2024-04-19;Put;140.0;EURO
BOVAP142;BOVA11;2024-04-19;Put;142.0;EURO
BOVAP144;BOVA11;2024-04-19;Put;144.0;EURO
BOVAP145;BOVA11;2025-04-17;Put;145.0;EURO
BOVAP146;BOVA11;2024-04-19;Put;146.0;EURO
BOVAP148;BOVA11;2024-04-19;Put;148.0;EURO
BOVAP15;BOVA11;2025-04-17;Put;150.0;EURO
BOVAP150;BOVA11;2024-04-19;Put;150.0;EURO
BOVAP152;BOVA11;2024-04-19;Put;152.0;EURO
BOVAP154;BOVA11;2024-04-19;Put;154.0;EURO
BOVAP156;BOVA11;2024-04-19;Put;156.0;EURO
BOVAP158;BOVA11;2024-04-19;Put;158.0;EURO
BOVAP16;BOVA11;2025-04-17;Put;160.0;EURO
BOVAP160;BOVA11;2024-04-19;Put;160.0;EURO
BOVAP162;BOVA11;2024-04-19;Put;162.0;EURO
BOVAP164;BOVA11;2024-04-19;Put;164.0;EURO
BOVAP166;BOVA11;2024-04-19;Put;166.0;EURO
BOVAP168;BOVA11;2024-04-19;Put;168.0;EURO
BOVAP170;BOVA11;2024-04-19;Put;170.0;EURO
BOVAP172;BOVA11;2024-04-19;Put;172.0;EURO
BOVAP174;BOVA11;2024-04-19;Put;174.0;EURO
BOVAP176;BOVA11;2024-04-19;Put;176.0;EURO
BOVAP178;BOVA11;2024-04-19;Put;178.0;EURO
BOVAP180;BOVA11;2024-04-19;Put;180.0;EURO
BOVAP195;BOVA11;2024-04-19;Put;195.0;EURO
BOVAP2;BOVA11;2024-04-19;Put;121.0;EURO
BOVAP23;BOVA11;2024-04-19;Put;123.0;EURO
BOVAP25;BOVA11;2025-04-17;Put;125.0;EURO
BOVAP40;BOVA11;2025-04-17;Put;140.0;EURO
BOVAP600;BOVA11;2024-04-19;Put;60.0;EURO
BOVAP65;BOVA11;2024-04-19;Put;109.0;EURO
BOVAP80;BOVA11;2025-04-17;Put;80.0;EURO
BOVAP800;BOVA11;2024-04-19;Put;80.0;EURO
BOVAP84;BOVA11;2024-04-19;Put;108.0;EURO
BOVAP850;BOVA11;2024-04-19;Put;85.0;EURO
BOVAP860;BOVA11;2024-04-19;Put;86.0;EURO
BOVAP870;BOVA11;2024-04-19;Put;87.0;EURO
BOVAP880;BOVA11;2024-04-19;Put;88.0;EURO
BOVAP890;BOVA11;2024-04-19;Put;89.0;EURO
BOVAP899;BOVA11;2025-04-17;Put;90.0;EURO
BOVAP900;BOVA11;2024-04-19;Put;90.0;EURO
BOVAP91;BOVA11;2024-04-19;Put;111.0;EURO
BOVAP910;BOVA11;2024-04-19;Put;91.0;EURO
BOVAP920;BOVA11;2024-04-19;Put;92.0;EURO
BOVAP930;BOVA11;2024-04-19;Put;93.0;EURO
BOVAP940;BOVA11;2024-04-19;Put;94.0;EURO
BOVAP950;BOVA11;2024-04-19;Put;95.0;EURO
BOVAP960;BOVA11;2024-04-19;Put;96.0;EURO
BOVAP97;BOVA11;2024-04-19;Put;114.0;EURO
BOVAP970;BOVA11;2024-04-19;Put;97.0;EURO
BOVAP980;BOVA11;2024-04-19;Put;98.0;EURO
BOVAP990;BOVA11;2024-04-19;Put;99.0;EURO
BOVAQ100;BOVA11;2024-05-17;Put;100.0;EURO
BOVAQ102;BOVA11;2024-05-17;Put;102.0;EURO
BOVAQ104;BOVA11;2024-05-17;Put;104.0;EURO
BOVAQ105;BOVA11;2024-05-17;Put;105.0;EURO
BOVAQ106;BOVA11;2024-05-17;Put;106.0;EURO
BOVAQ107;BOVA11;2024-05-17;Put;107.0;EURO
BOVAQ108;BOVA11;2024-05-17;Put;108.0;EURO
BOVAQ110;BOVA11;2024-05-17;Put;110.0;EURO
BOVAQ112;BOVA11;2024-05-17;Put;112.0;EURO
BOVAQ113;BOVA11;2024-05-17;Put;113.0;EURO
BOVAQ114;BOVA11;2024-05-17;Put;114.0;EURO
BOVAQ115;BOVA11;2024-05-17;Put;115.0;EURO
BOVAQ116;BOVA11;2024-05-17;Put;116.0;EURO
BOVAQ117;BOVA11;2024-05-17;Put;117.0;EURO
BOVAQ118;BOVA11;2024-05-17;Put;118.0;EURO
BOVAQ119;BOVA11;2024-05-17;Put;119.0;EURO
BOVAQ12;BOVA11;2024-05-17;Put;120.0;EURO
BOVAQ122;BOVA11;2024-05-17;Put;122.0;EURO
BOVAQ123;BOVA11;2024-05-17;Put;123.0;EURO
BOVAQ124;BOVA11;2024-05-17;Put;124.0;EURO
BOVAQ125;BOVA11;2024-05-17;Put;125.0;EURO
BOVAQ126;BOVA11;2024-05-17;Put;126.0;EURO
BOVAQ128;BOVA11;2024-05-17;Put;128.0;EURO
BOVAQ130;BOVA11;2024-05-17;Put;130.0;EURO
BOVAQ132;BOVA11;2024-05-17;Put;132.0;EURO
BOVAQ134;BOVA11;2024-05-17;Put;134.0;EURO
BOVAQ135;BOVA11;2024-05-17;Put;135.0;EURO
BOVAQ136;BOVA11;2024-05-17;Put;136.0;EURO
BOVAQ138;BOVA11;2024-05-17;Put;138.0;EURO
BOVAQ140;BOVA11;2024-05-17;Put;140.0;EURO
BOVAQ141;BOVA11;2024-05-17;Put;141.0;EURO
BOVAQ142;BOVA11;2024-05-17;Put;142.0;EURO
BOVAQ144;BOVA11;2024-05-17;Put;144.0;EURO
BOVAQ145;BOVA11;2024-05-17;Put;145.0;EURO
BOVAQ146;BOVA11;2024-05-17;Put;146.0;EURO
BOVAQ148;BOVA11;2024-05-17;Put;148.0;EURO
BOVAQ149;BOVA11;2025-05-16;Put;150.0;EURO
BOVAQ15;BOVA11;2024-05-17;Put;150.0;EURO
BOVAQ152;BOVA11;2024-05-17;Put;152.0;EURO
BOVAQ154;BOVA11;2024-05-17;Put;154.0;EURO
BOVAQ156;BOVA11;2024-05-17;Put;156.0;EURO
BOVAQ158;BOVA11;2024-05-17;Put;158.0;EURO
BOVAQ160;BOVA11;2024-05-17;Put;160.0;EURO
BOVAQ162;BOVA11;2024-05-17;Put;162.0;EURO
BOVAQ164;BOVA11;2024-05-17;Put;164.0;EURO
BOVAQ166;BOVA11;2024-05-17;Put;166.0;EURO
BOVAQ168;BOVA11;2024-05-17;Put;168.0;EURO
BOVAQ170;BOVA11;2024-05-17;Put;170.0;EURO
BOVAQ172;BOVA11;2024-05-17;Put;172.0;EURO
BOVAQ174;BOVA11;2024-05-17;Put;174.0;EURO
BOVAQ176;BOVA11;2024-05-17;Put;176.0;EURO
BOVAQ195;BOVA11;2024-05-17;Put;195.0;EURO
BOVAQ235;BOVA11;2024-05-17;Put;235.0;EURO
BOVAQ500;BOVA11;2024-05-17;Put;50.0;EURO
BOVAQ600;BOVA11;2024-05-17;Put;60.0;EURO
BOVAQ880;BOVA11;2024-05-17;Put;88.0;EURO
BOVAQ890;BOVA11;2024-05-17;Put;89.0;EURO
BOVAQ900;BOVA11;2024-05-17;Put;90.0;EURO
BOVAQ910;BOVA11;2024-05-17;Put;91.0;EURO
BOVAQ920;BOVA11;2024-05-17;Put;92.0;EURO
BOVAQ930;BOVA11;2024-05-17;Put;93.0;EURO
BOVAQ940;BOVA11;2024-05-17;Put;94.0;EURO
BOVAQ950;BOVA11;2024-05-17;Put;95.0;EURO
BOVAQ960;BOVA11;2024-05-17;Put;96.0;EURO
BOVAQ970;BOVA11;2024-05-17;Put;97.0;EURO
BOVAQ980;BOVA11;2024-05-17;Put;98.0;EURO
BOVAQ990;BOVA11;2024-05-17;Put;99.0;EURO
BOVAQ995;BOVA11;2024-05-17;Put;99.5;EURO
BOVAR100;BOVA11;2024-06-21;Put;101.0;EURO
BOVAR101;BOVA11;2024-06-21;Put;112.0;EURO
BOVAR104;BOVA11;2024-06-21;Put;104.0;EURO
BOVAR105;BOVA11;2024-06-21;Put;105.0;EURO
BOVAR108;BOVA11;2024-06-21;Put;108.0;EURO
BOVAR110;BOVA11;2024-06-21;Put;110.0;EURO
BOVAR111;BOVA11;2024-06-21;Put;116.0;EURO
BOVAR113;BOVA11;2024-06-21;Put;113.0;EURO
BOVAR114;BOVA11;2024-06-21;Put;114.0;EURO
BOVAR115;BOVA11;2024-06-21;Put;122.0;EURO
BOVAR117;BOVA11;2024-06-21;Put;117.0;EURO
BOVAR118;BOVA11;2024-06-21;Put;118.0;EURO
BOVAR120;BOVA11;2024-06-21;Put;120.0;EURO
BOVAR121;BOVA11;2024-06-21;Put;121.0;EURO
BOVAR122;BOVA11;2024-06-21;Put;130.0;EURO
BOVAR123;BOVA11;2024-06-21;Put;123.0;EURO
BOVAR124;BOVA11;2024-06-21;Put;124.0;EURO
BOVAR125;BOVA11;2024-06-21;Put;125.0;EURO
BOVAR126;BOVA11;2024-06-21;Put;126.0;EURO
BOVAR127;BOVA11;2024-06-21;Put;127.0;EURO
BOVAR128;BOVA11;2024-06-21;Put;128.0;EURO
BOVAR129;BOVA11;2024-06-21;Put;129.0;EURO
BOVAR130;BOVA11;2024-06-21;Put;134.0;EURO
BOVAR131;BOVA11;2024-06-21;Put;131.0;EURO
BOVAR132;BOVA11;2024-06-21;Put;132.0;EURO
BOVAR135;BOVA11;2024-06-21;Put;135.0;EURO
BOVAR136;BOVA11;2024-06-21;Put;136.0;EURO
BOVAR137;BOVA11;2024-06-21;Put;137.0;EURO
BOVAR139;BOVA11;2024-06-21;Put;139.0;EURO
BOVAR140;BOVA11;2024-06-21;Put;140.0;EURO
BOVAR141;BOVA11;2024-06-21;Put;141.0;EURO
BOVAR142;BOVA11;2024-06-21;Put;142.0;EURO
BOVAR143;BOVA11;2024-06-21;Put;143.0;EURO
BOVAR145;BOVA11;2024-06-21;Put;145.0;EURO
BOVAR146;BOVA11;2024-06-21;Put;146.0;EURO
BOVAR147;BOVA11;2024-06-21;Put;147.0;EURO
BOVAR149;BOVA11;2024-06-21;Put;149.0;EURO
BOVAR150;BOVA11;2024-06-21;Put;150.0;EURO
BOVAR151;BOVA11;2024-06-21;Put;151.0;EURO
BOVAR153;BOVA11;2024-06-21;Put;153.0;EURO
BOVAR158;BOVA11;2024-06-21;Put;158.0;EURO
BOVAR160;BOVA11;2024-06-21;Put;160.0;EURO
BOVAR195;BOVA11;2024-06-21;Put;195.0;EURO
BOVAR600;BOVA11;2024-06-21;Put;60.0;EURO
BOVAR89;BOVA11;2024-06-21;Put;102.0;EURO
BOVAR955;BOVA11;2024-06-21;Put;95.5;EURO
BOVAR96;BOVA11;2024-06-21;Put;106.0;EURO
BOVAR965;BOVA11;2024-06-21;Put;96.5;EURO
BOVAR970;BOVA11;2024-06-21;Put;97.0;EURO
BOVAR980;BOVA11;2024-06-21;Put;98.0;EURO
BOVAR990;BOVA11;2024-06-21;Put;99.0;EURO
BOVAR995;BOVA11;2024-06-21;Put;99.5;EURO
BOVAS1;BOVA11;2025-07-18;Put;116.0;EURO
BOVAS103;BOVA11;2024-07-19;Put;103.0;EURO
BOVAS105;BOVA11;2024-07-19;Put;105.0;EURO
BOVAS107;BOVA11;2024-07-19;Put;107.0;EURO
BOVAS109;BOVA11;2024-07-19;Put;109.0;EURO
BOVAS11;BOVA11;2024-07-19;Put;110.0;EURO
BOVAS113;BOVA11;2024-07-19;Put;113.0;EURO
BOVAS114;BOVA11;2025-07-18;Put;115.0;EURO
BOVAS115;BOVA11;2024-07-19;Put;115.0;EURO
BOVAS117;BOVA11;2024-07-19;Put;117.0;EURO
BOVAS118;BOVA11;2024-07-19;Put;119.0;EURO
BOVAS119;BOVA11;2024-07-19;Put;125.0;EURO
BOVAS120;BOVA11;2024-07-19;Put;120.0;EURO
BOVAS122;BOVA11;2024-07-19;Put;122.0;EURO
BOVAS124;BOVA11;2024-07-19;Put;124.0;EURO
BOVAS126;BOVA11;2024-07-19;Put;126.0;EURO
BOVAS127;BOVA11;2024-07-19;Put;127.0;EURO
BOVAS128;BOVA11;2024-07-19;Put;128.0;EURO
BOVAS129;BOVA11;2024-07-19;Put;129.0;EURO
BOVAS13;BOVA11;2025-07-18;Put;130.0;EURO
BOVAS130;BOVA11;2024-07-19;Put;130.0;EURO
BOVAS131;BOVA11;2025-07-18;Put;132.0;EURO
BOVAS132;BOVA11;2024-07-19;Put;132.0;EURO
BOVAS133;BOVA11;2025-07-18;Put;133.0;EURO
BOVAS134;BOVA11;2024-07-19;Put;134.0;EURO
BOVAS136;BOVA11;2024-07-19;Put;136.0;EURO
BOVAS138;BOVA11;2024-07-19;Put;138.0;EURO
BOVAS221;BOVA11;2025-07-18;Put;122.0;EURO
BOVAS411;BOVA11;2025-07-18;Put;114.0;EURO
BOVAS711;BOVA11;2024-07-19;Put;112.0;EURO
BOVAS82;BOVA11;2024-07-19;Put;82.0;EURO
BOVAT10;BOVA11;2025-08-15;Put;100.0;EURO
BOVAT104;BOVA11;2025-08-15;Put;105.0;EURO
BOVAT105;BOVA11;2024-08-16;Put;105.0;EURO
BOVAT109;BOVA11;2025-08-15;Put;110.0;EURO
